player_id,player_name,birth_date,nationality,primary_broad_position,primary_general_position,secondary_broad_position,secondary_general_position,season_name,height_ft,height_in,weight_lb,competition
Oa5wYE4YQ1,Erik Palmer-Brown,1997-04-24,USA,DF,CB,,,"['2014', '2015', '2017']",6.0,3.0,176.0,mls
Oa5wYG9WQ1,Dylan Tucker-Gangnes,1989-10-03,USA,,,,,{},6.0,3.0,190.0,mls
Oa5wYGj8Q1,Andrew Ribeiro,1990-10-22,USA,,,,,{},6.0,0.0,181.0,mls
Oa5wYGjAQ1,Colin Mitchell,1990-10-18,USA,,,,,{},6.0,0.0,168.0,mls
Oa5wYGr4Q1,Bressan,1993-01-15,Brazil,DF,CB,,,"['2019', '2020', '2021']",6.0,0.0,163.0,mls
Oa5wYKEXQ1,João Paulo,1991-03-08,Brazil,MF,DM,,,"['2020', '2021', '2022', '2023', '2024']",5.0,7.0,157.0,mls
Oa5wYlbjQ1,Santiago González,1992-06-11,Uruguay,FW,ST,MF,DM,2014,5.0,7.0,161.0,mls
Oa5wYLD9Q1,Robin Jansson,1991-11-15,Sweden,DF,CB,,,"['2019', '2020', '2021', '2022', '2023', '2024']",6.0,2.0,192.0,mls
Oa5wYoGYQ1,Juan Esteban Ortiz,1987-08-29,Colombia,MF,DM,,,2016,5.0,10.0,152.0,mls
Oa5wYovWQ1,Benji Joya,1993-09-22,USA,MF,W,,,2014,5.0,8.0,146.0,mls
Oa5wYrOWQ1,Romario Ibarra,1994-09-24,Ecuador,FW,ST,MF,W,"['2018', '2019']",5.0,9.0,161.0,mls
Oa5wYrYWQ1,Matt Horth,1989-05-03,England,,,,,{},6.0,3.0,194.0,mls
Oa5wYWA8Q1,Kevan George,1990-01-30,Trinidad & Tobago,MF,DM,,,"['2013', '2014', '2015']",6.0,2.0,172.0,mls
Oa5wYWaBQ1,Lionard Pajoy,1981-06-07,Colombia,FW,ST,,,2013,6.0,1.0,185.0,mls
Oa5wYWAjQ1,Hunter Jumper,1989-02-28,USA,DF,CB,,FB,2013,6.0,2.0,176.0,mls
Oa5wYWg4Q1,Franck Boli,1993-12-07,Ivory Coast,FW,ST,,,2023,5.0,11.0,170.0,mls
Oa5wYWW9Q1,Miller Bolaños,1990-06-01,Ecuador,MF,W,FW,ST,2013,5.0,7.0,143.0,mls
Oa5wYyE8Q1,Ebenezer Ofori,1995-07-01,Ghana,MF,CM,,,"['2018', '2019']",5.0,8.0,154.0,mls
Oa5wYZ4DQ1,Oliver Shannon,1995-09-12,England,,,,,{},6.0,0.0,168.0,mls
Oa5wYZABQ1,Caleb Clarke,1993-06-23,Canada,,,,,{},6.0,1.0,165.0,mls
Oa5wzADM14,Sanna Nyassi,1989-01-31,Gambia,MF,W,,,"['2013', '2014', '2015']",5.0,7.0,148.0,mls
Oa5wZWXM14,Abel Aguilar,1985-01-06,Colombia,MF,DM,,,2018,6.0,1.0,181.0,mls
odMX70eoQY,Bret Halsey,1999-01-01,USA,DF,FB,,,"['2023', '2024']",5.0,9.0,,mls
odMX70VAQY,Calvin Harris,2000-03-20,England,MF,W,,,"['2021', '2022', '2023', '2024']",6.0,0.0,161.0,mls
odMX74aAQY,George Bello,2002-01-22,USA,DF,FB,,,"['2018', '2020', '2021']",5.0,5.0,159.0,mls
odMX74RaQY,Matthew Nocita,2000-04-24,USA,DF,CB,,,2023,6.0,8.0,205.0,mls
odMX7aKWQY,Marinos Tzionis,2001-07-16,Cyprus,FW,W,,,"['2022', '2023', '2024']",5.0,7.0,,mls
odMX7BGeQY,Isaiah Parker,2002-09-01,USA,,,,,{},,,,mls
odMX7KkoQY,Ousmane Doumbia,1992-05-21,Ivory Coast,MF,DM,,,2023,5.0,8.0,150.0,mls
odMX7XZoQY,Zac McGraw,1997-06-08,USA,DF,CB,,,"['2021', '2022', '2023', '2024']",6.0,4.0,205.0,mls
odMX820JMY,Lucas Pittinari,1991-11-30,Argentina,MF,DM,,,2015,5.0,10.0,165.0,mls
odMX86wAMY,Mobi Fehr,1994-12-13,USA,,,,,{},6.0,0.0,161.0,mls
odMX86Z0MY,Carlos Lizarazo,1991-04-26,Colombia,MF,AM,,,2016,5.0,7.0,148.0,mls
odMX87NJMY,Joshua Gatt,1991-08-29,USA,MF,W,,,2017,5.0,10.0,161.0,mls
odMX8g8aMY,Jordan Smith,1991-04-23,Costa Rica,DF,FB,,,"['2015', '2016']",6.0,1.0,,mls
odMX8leAMY,Bryce Alderson,1994-02-05,Canada,,,,,{},5.0,10.0,172.0,mls
odMX8NdaMY,Kevin Venegas,1989-07-29,USA,DF,FB,,,2017,5.0,10.0,150.0,mls
odMX8nN0MY,Jesús Medina,1997-04-30,Paraguay,MF,W,,,"['2018', '2019', '2020', '2021']",5.0,10.0,146.0,mls
odMX8pAMYL,Robert Earnshaw,1981-04-06,Wales,FW,ST,,,"['2013', '2014', '2015']",5.0,8.0,161.0,mls
odMX8Pb0MY,Ishmael Yartey,1990-01-11,Ghana,MF,W,,,2015,5.0,6.0,143.0,mls
odMX8vKoMY,Yazid Atouba,1993-01-02,Cameroon,MF,W,,CM,2013,5.0,6.0,150.0,mls
odMX8vzrMY,Daniel Withrow,1990-05-24,USA,,,,,{},6.0,1.0,181.0,mls
odMX8wWeMY,Jordi Quintillà,1993-10-25,Spain,MF,CM,,,"['2015', '2016']",5.0,10.0,152.0,mls
odMX8xmrMY,Sebastien Ibeagha,1992-01-21,USA,DF,CB,,,"['2018', '2019', '2020', '2021', '2022', '2023', '2024']",6.0,2.0,187.0,mls
odMX8ZE2MY,Casey Townsend,1989-07-07,USA,FW,ST,,,2013,5.0,11.0,163.0,mls
odMXaLW5YL,Blaise Matuidi,1987-04-09,France,MF,DM,,CM,"['2020', '2021']",5.0,9.0,154.0,mls
odMXBLaqYL,Demar Phillips,1983-09-23,Jamaica,DF,FB,,,"['2015', '2016', '2017', '2018']",5.0,6.0,132.0,mls
odMXBZeqYL,Fabian Espindola,1985-05-04,Argentina,FW,ST,,,"['2013', '2014', '2015', '2016']",5.0,9.0,161.0,mls
odMXE3OJ5Y,Adem Sipic,2005-04-06,USA,,,,,{},,,,mls
odMXE64e5Y,Kage Romanshyn Jr,2005-06-19,USA,FW,W,,,2024,,,,mls
odMXEAde5Y,Adam Beaudry,2006-04-18,USA,GK,GK,,,2024,,,,mls
odMXEAeW5Y,Edwyn Mendoza,2006-05-03,USA,,,,,{},,,,mls
odMXEANx5Y,Tahir Reid-Brown,2006-07-02,USA,,,,,{},,,,mls
odMXEax05Y,Alejandro Bran,2001-03-05,Costa Rica,MF,CM,,,2024,,,,mls
odMXEazG5Y,Esmir Bajraktarevic,,USA,MF,W,,,"['2022', '2023', '2024']",,,,mls
odMXeda5YL,Lamar Neagle,1987-05-07,USA,MF,W,FW,ST,"['2013', '2014', '2015', '2016', '2017', '2018']",5.0,11.0,165.0,mls
odMXGL8JQY,Logan Farrington,2001-12-14,USA,FW,ST,,,2024,6.0,2.0,,mls
odMXj3JqYL,Drew Moor,1984-01-15,USA,DF,CB,,,"['2013', '2014', '2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",6.0,0.0,165.0,mls
odMXjdxqYL,Chad Barrett,1985-04-30,USA,FW,ST,MF,W,"['2013', '2014', '2015', '2016', '2017']",5.0,11.0,185.0,mls
odMXJkAqYL,Benoit Cheyrou,1981-05-03,France,MF,DM,,CM,"['2015', '2016', '2017']",6.0,0.0,172.0,mls
odMXjX2qYL,Kieran Gibbs,1989-09-26,England,DF,FB,,,"['2021', '2022']",5.0,11.0,161.0,mls
odMXLj2MYL,Pablo Piatti,1989-03-31,Argentina,MF,W,,,2020,5.0,4.0,139.0,mls
odMXp3AMYL,Teemu Pukki,1990-03-29,Finland,FW,ST,,,"['2023', '2024']",5.0,11.0,176.0,mls
odMXR02JqY,DJ Taylor,1997-08-26,USA,DF,FB,,,"['2021', '2022', '2023', '2024']",5.0,8.0,159.0,mls
odMXR4waqY,Kemar Lawrence,1992-09-17,Jamaica,DF,FB,,,"['2015', '2016', '2017', '2018', '2019', '2021', '2022', '2023']",5.0,10.0,154.0,mls
odMXR6GGqY,Jonathan Dean,1997-05-15,USA,DF,FB,,,"['2023', '2024']",5.0,10.0,159.0,mls
odMXR9k2qY,Luis Caicedo,1996-05-18,Colombia,MF,DM,,CM,"['2018', '2019', '2021', '2023']",5.0,8.0,148.0,mls
odMXRLKWqY,Claudio Bravo,1997-03-13,Argentina,DF,FB,,,"['2021', '2022', '2023', '2024']",5.0,7.0,152.0,mls
odMXRNkeqY,Younes Namli,1994-06-20,Denmark,MF,W,,,"['2020', '2021']",5.0,11.0,154.0,mls
odMXRO3xqY,Lalas Abubakar,1994-12-24,Ghana,DF,CB,,,"['2017', '2018', '2019', '2020', '2021', '2022', '2023', '2024']",6.0,1.0,181.0,mls
odMXRoXoqY,Matt Freese,1998-09-02,USA,GK,GK,,,"['2019', '2020', '2021', '2023', '2024']",6.0,3.0,194.0,mls
odMXRPDGqY,Dante Vanzeir,1998-04-16,Belgium,FW,ST,,,"['2023', '2024']",5.0,9.0,150.0,mls
odMXrPeqYL,Cam Weaver,1983-06-10,USA,FW,ST,,,"['2013', '2014']",6.0,4.0,196.0,mls
odMXRrOAqY,Yeferson Quintana,1996-04-19,Uruguay,DF,CB,,,2018,6.0,4.0,196.0,mls
odMXrvAqYL,Erik Sviatchenko,1991-10-04,Denmark,DF,CB,,,"['2023', '2024']",6.0,0.0,181.0,mls
odMXRxV2qY,Dénis Bouanga,1994-11-11,Gabon,FW,W,,,"['2022', '2023', '2024']",5.0,11.0,157.0,mls
odMXRxZJqY,James Sands,2000-07-06,USA,MF,DM,DF,CB,"['2017', '2018', '2019', '2020', '2021', '2023', '2024']",5.0,11.0,161.0,mls
odMXRZnWqY,Justin Bilyeu,1994-02-03,USA,DF,FB,,,"['2016', '2017']",6.0,2.0,174.0,mls
odMXwjWQYL,Gonzalo Pineda,1982-10-19,Mexico,MF,CM,,,"['2014', '2015']",5.0,10.0,168.0,mls
odMXxGeMYL,Rolf Feltscher,1990-10-06,Venezuela,DF,FB,,,"['2018', '2019', '2020']",6.0,0.0,185.0,mls
odMXXZAMYL,Michael Stephens,1989-04-03,USA,MF,CM,,,"['2013', '2015', '2016']",5.0,9.0,157.0,mls
odMXzD2qYL,Gastón Fernández,1983-10-12,Argentina,MF,AM,,,"['2014', '2015']",5.0,7.0,161.0,mls
OlMl6GPqLz,Ike Opara,1989-02-21,USA,DF,CB,,,"['2013', '2014', '2015', '2016', '2017', '2018', '2019', '2020']",6.0,2.0,181.0,mls
OlMl6r0qLz,Marvin Chávez,1983-11-03,Honduras,MF,W,,,"['2013', '2014']",5.0,5.0,146.0,mls
OlMl99Jy5L,Jonathan Menéndez,1994-03-05,Argentina,MF,W,,,"['2021', '2022']",5.0,5.0,137.0,mls
OlMl9eo45L,Jeanderson,1991-08-13,Brazil,DF,FB,,,2015,5.0,10.0,161.0,mls
OlMl9gDP5L,Kim Moon-Hwan,1995-08-01,South Korea,DF,FB,,,"['2021', '2022']",5.0,8.0,141.0,mls
OlMl9GgN5L,Nathan,1995-05-13,Brazil,DF,CB,,,"['2021', '2022', '2024']",6.0,2.0,170.0,mls
OlMl9jG05L,Cory Burke,1991-12-28,Jamaica,FW,ST,,,"['2018', '2019', '2020', '2021', '2022', '2023', '2024']",6.0,4.0,181.0,mls
OlMl9Jn45L,Lucas Rodríguez,1997-04-27,Argentina,MF,W,,,2019,5.0,6.0,141.0,mls
OlMl9L805L,Tobias Salquist,1995-05-18,Denmark,DF,CB,,,2024,6.0,3.0,187.0,mls
OlMl9NoE5L,Nuno Santos,1999-03-02,Portugal,MF,CM,,DM,"['2022', '2023']",5.0,5.0,126.0,mls
OlMl9O045L,Ethan Kutler,1995-05-01,USA,DF,FB,,,2018,5.0,11.0,154.0,mls
OlMl9raD5L,José Rafael Hernández,1997-06-26,Venezuela,DF,FB,,,2018,5.0,7.0,154.0,mls
OlMl9V2R5L,Birk Risa,1998-02-13,Norway,DF,CB,,,"['2023', '2024']",6.0,2.0,174.0,mls
OlMl9VdP5L,Victor Arboleda,1997-01-01,Colombia,MF,W,FW,ST,"['2017', '2018']",5.0,7.0,143.0,mls
OlMl9VZR5L,Charlie Lyon,1992-04-10,USA,,,,,{},6.0,2.0,214.0,mls
OlMl9XKE5L,Brandon Hackenberg,1997-07-02,USA,,,,,{},6.0,1.0,,mls
OlMl9zeE5L,Sam Vines,1999-05-31,USA,DF,FB,,,"['2018', '2019', '2020', '2021', '2024']",5.0,10.0,150.0,mls
OlMl9ZOw5L,Chase Gasper,1996-01-25,USA,DF,FB,,,"['2019', '2020', '2021', '2022', '2023', '2024']",6.0,0.0,183.0,mls
OlMlam05Lz,Brek Shea,1990-02-28,USA,DF,FB,MF,W,"['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",6.0,3.0,181.0,mls
OlMlB7yAqL,Jake Girdwood-Reich,2004-05-26,Australia,MF,CM,,,2024,6.0,1.0,165.0,mls
OlMlBalgqL,Juan José Mina,2004-07-27,Colombia,,,,,{},6.0,0.0,172.0,mls
OlMlBG0RqL,Santiago Suárez,2005-04-23,USA,,,,,{},6.0,4.0,172.0,mls
OlMldORMLz,Billy Sharp,1986-02-05,England,FW,ST,,,2023,5.0,9.0,154.0,mls
OlMle0OR5L,Leon Flach,2001-02-28,USA,MF,CM,,,"['2021', '2022', '2023', '2024']",5.0,10.0,165.0,mls
OlMle3AD5L,Thomas Williams,2004-08-15,USA,DF,CB,,,2022,6.0,3.0,170.0,mls
OlMle7245L,Chris Richards,2000-03-28,USA,,,,,{},,,,mls
OlMle7jE5L,Kaveh Rad,2001-06-13,USA,DF,CB,,,2021,5.0,11.0,163.0,mls
OlMleawP5L,Carlos Terán,2000-09-24,Colombia,DF,CB,,,"['2020', '2021', '2022', '2023', '2024']",6.0,2.0,187.0,mls
OlMleaYN5L,Erik López,2001-11-27,Paraguay,FW,W,,,"['2021', '2023']",5.0,8.0,141.0,mls
OlMledDw5L,Jeizon Ramírez,2001-03-24,Venezuela,MF,W,,,2020,5.0,7.0,132.0,mls
OlMlegLA5L,Mauricio Cuevas,2003-02-10,USA,DF,FB,,,"['2023', '2024']",5.0,10.0,130.0,mls
OlMlekR5Lz,Mika Väyrynen,1981-12-28,Finland,MF,CM,,,2015,6.0,0.0,172.0,mls
OlMleNAw5L,Joey Skinner,2003-03-28,USA,MF,W,,,2024,6.0,0.0,139.0,mls
OlMlenEy5L,Jesús Jiménez,1993-11-05,Spain,FW,ST,,,"['2022', '2023']",6.0,0.0,181.0,mls
OlMleNXN5L,Justin Reynolds,2004-04-08,USA,DF,FB,,,2024,5.0,9.0,165.0,mls
OlMlePJ05L,Daniel Aceves,2001-03-28,Mexico,DF,FB,,,2023,,,,mls
OlMleVLg5L,Will Vint,2001-10-12,USA,,,,,{},6.0,2.0,172.0,mls
OlMleWzR5L,Rafael Navarro,2000-04-14,Brazil,FW,ST,,,"['2023', '2024']",6.0,0.0,176.0,mls
OlMleY045L,Emiliano Brienza,2002-05-09,Canada,FW,ST,,,2022,5.0,9.0,,mls
OlMleyrD5L,Matías Pellegrini,2000-03-11,Argentina,MF,W,,,"['2020', '2022', '2023']",5.0,9.0,148.0,mls
OlMlezzg5L,Lukas MacNaughton,1995-03-08,Canada,DF,CB,,,"['2022', '2023', '2024']",6.0,2.0,187.0,mls
OlMlgkNRQL,Gino Vivi,2000-12-20,Costa Rica,MF,W,,,2023,,,,mls
OlMlLp4MLz,Ricardo Clark,1983-02-10,USA,MF,CM,,DM,"['2013', '2014', '2015', '2016', '2017', '2018', '2019']",5.0,10.0,161.0,mls
OlMlnxlDqL,Tristan Blackmon,1996-08-12,USA,DF,CB,,,"['2018', '2019', '2020', '2021', '2022', '2023', '2024']",6.0,1.0,176.0,mls
OlMlnxNgqL,Collin Verfurth,1996-08-03,USA,,,,,{},6.0,4.0,194.0,mls
OlMlonPQLz,Marco Reus,1989-05-31,Germany,MF,CM,,,2024,5.0,11.0,157.0,mls
OlMlr6pDqL,Jimmy Ockford,1992-06-10,USA,DF,CB,,,"['2015', '2018']",6.0,1.0,185.0,mls
OlMlredgqL,Josue Soto,1989-01-03,USA,DF,FB,,,2013,5.0,9.0,157.0,mls
OlMlrkRPqL,Giovani Casillas,1994-01-04,Mexico,FW,ST,MF,W,2013,5.0,9.0,146.0,mls
OlMlrnPPqL,Matt Kassel,1989-10-30,USA,DF,FB,MF,W,2013,6.0,0.0,174.0,mls
OlMlrpyAqL,Lucas Cavallini,1992-12-28,Canada,FW,ST,,,"['2020', '2021', '2022']",6.0,0.0,185.0,mls
OlMlrvzEqL,Brenton Griffiths,1991-02-09,Jamaica,MF,AM,,,2013,6.0,3.0,165.0,mls
OlMlrwAAqL,Cédric Hountondji,1994-01-19,France,MF,W,,,2018,6.0,4.0,187.0,mls
OlMlrWG4qL,Øyvind Alseth,1994-08-13,Norway,DF,FB,,,2017,6.0,0.0,170.0,mls
OlMlrz1EqL,Kyle Bekker,1990-09-02,Canada,MF,CM,,DM,"['2013', '2014', '2015', '2016']",5.0,10.0,165.0,mls
OlMlrZlNqL,Gbenga Arokoyo,1992-12-01,Nigeria,DF,CB,,,2016,6.0,2.0,165.0,mls
OlMlwxEQLz,Jamie Paterson,1991-12-20,England,MF,W,,,2024,5.0,9.0,146.0,mls
OlMlYJw5Lz,Alan Gordon,1981-10-16,USA,FW,ST,,,"['2013', '2014', '2015', '2016', '2017', '2018']",6.0,3.0,192.0,mls
OlMlYYw5Lz,Ramón Núñez,1985-11-14,Honduras,MF,DM,,W,2013,5.0,7.0,139.0,mls
p6qb0K3M0G,Tosaint Ricketts,1987-08-06,Canada,FW,ST,,,"['2016', '2017', '2018', '2019', '2020', '2021', '2022']",6.0,0.0,170.0,mls
p6qb0L4M0G,Ruben Gabrielsen,1992-03-10,Norway,DF,CB,,,2022,6.0,1.0,192.0,mls
p6qb32XQ0G,Damien Perquis,1984-04-10,Poland,DF,CB,,,"['2015', '2016']",6.0,0.0,163.0,mls
p6qb3Z8pQ0,Ricardo Montenegro,2004-09-23,USA,,,,,{},,,,mls
p6qb3zlDQ0,Nicolas Fleuriau Chateau,2002-05-21,Canada,DF,FB,FW,ST,2024,,,,mls
p6qb4OwM0G,Michael Lahoud,1986-09-15,USA,MF,DM,,,"['2013', '2014', '2015']",5.0,8.0,163.0,mls
p6qbe1xw50,Jere Uronen,1994-07-13,Finland,DF,FB,,,"['2023', '2024']",5.0,10.0,152.0,mls
p6qbe72X50,Alessandro Schöpf,1994-02-07,Austria,MF,CM,,,"['2022', '2023', '2024']",5.0,10.0,163.0,mls
p6qbeAe350,Erich Marscheider,1993-01-05,USA,,,,,{},6.0,3.0,185.0,mls
p6qbeAGX50,Ben Speas,1991-01-17,USA,MF,W,,,"['2013', '2014', '2015']",5.0,8.0,157.0,mls
p6qbeAm650,Carlo Chueca,1993-03-23,Peru,MF,DM,,AM,2013,5.0,7.0,143.0,mls
p6qbedyp50,Brandon Allen,1993-10-08,USA,MF,W,FW,ST,"['2016', '2017']",6.0,0.0,181.0,mls
p6qbeEd350,Brad Stuver,1991-04-16,USA,GK,GK,,,"['2016', '2018', '2019', '2021', '2022', '2023', '2024']",6.0,3.0,181.0,mls
p6qbeEp850,Jossimar Sanchez,1991-09-04,USA,,,,,{},5.0,9.0,172.0,mls
p6qbEGB50G,Hendry Thomas,1985-02-23,Honduras,MF,DM,,,"['2013', '2014']",5.0,11.0,176.0,mls
p6qbekPD50,Tyler Boyd,1994-12-30,USA,MF,W,,,"['2023', '2024']",6.0,0.0,163.0,mls
p6qbekRb50,Jalen Robinson,1994-05-08,USA,DF,CB,,,"['2016', '2017', '2018', '2019']",5.0,9.0,146.0,mls
p6qbeLpB50,Brecht Dejaegere,1991-05-29,Belgium,MF,AM,FW,W,"['2023', '2024']",5.0,8.0,157.0,mls
p6qbenoB50,Ethan Finlay,1990-08-06,USA,MF,W,,,"['2013', '2014', '2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022', '2023', '2024']",5.0,9.0,161.0,mls
p6qbeo1650,Omar Salgado,1993-09-10,USA,MF,W,FW,ST,2014,6.0,4.0,212.0,mls
p6qbeO2850,Bryan de la Fuente,1992-07-01,USA,MF,W,,,2013,5.0,11.0,157.0,mls
p6qbePyD50,Santiago Arias,1992-01-13,Colombia,DF,FB,,,2023,5.0,10.0,159.0,mls
p6qbeyWD50,Lucas Ontivero,1994-09-09,Argentina,MF,W,,,2016,5.0,7.0,141.0,mls
p6qbeZ1p50,Robin Lod,1993-04-17,Finland,MF,W,,,"['2019', '2020', '2021', '2022', '2023', '2024']",5.0,11.0,181.0,mls
p6qbgbN8Q0,Sawyer Jura,2006-03-09,USA,DF,FB,,,2024,,,,mls
p6qbgGEpQ0,Kerwin Vargas,2002-01-02,Colombia,MF,W,FW,W,"['2022', '2023', '2024']",5.0,11.0,154.0,mls
p6qbgzx4Q0,Jasper Löeffelsend,,,MF,CM,,,"['2022', '2023', '2024']",,,,mls
p6qbKw6Q0G,Sebastian Giovinco,1987-01-26,Italy,FW,ST,,,"['2015', '2016', '2017', '2018']",5.0,5.0,130.0,mls
p6qboAn8Q0,Luca Orellano,2000-03-22,Argentina,DF,FB,,,2024,5.0,10.0,146.0,mls
p6qbOAnDQ0,Khaly Thiam,1994-01-07,Senegal,MF,DM,,CM,2016,6.0,1.0,,mls
p6qbOb4BQ0,Kevin Silva,1998-01-05,USA,,,,,{},6.0,1.0,179.0,mls
p6qbOD1bQ0,Eddie Segura,1997-02-02,Colombia,DF,CB,,,"['2019', '2020', '2021', '2022', '2024']",5.0,10.0,154.0,mls
p6qbOdB4Q0,Greg Ranjitsingh,1993-07-18,Trinidad & Tobago,GK,GK,,,"['2019', '2020', '2023']",6.0,2.0,194.0,mls
p6qbODV3Q0,David Norman,1998-05-31,Canada,,,,,{},6.0,2.0,181.0,mls
p6qboeJDQ0,Damian Rivera,2002-12-08,USA,MF,W,,,"['2021', '2022', '2023']",5.0,10.0,161.0,mls
p6qbOeRXQ0,Jordan Morris,1994-10-26,USA,MF,W,FW,ST,"['2016', '2017', '2019', '2020', '2021', '2022', '2023', '2024']",5.0,10.0,165.0,mls
p6qboGWbQ0,Carlos Harvey,2000-02-03,Panama,DF,CB,,,"['2020', '2021', '2024']",6.0,0.0,165.0,mls
p6qbokmpQ0,Jairo Quinteros,2001-02-07,Bolivia,DF,CB,,,2022,6.0,0.0,174.0,mls
p6qbOkywQ0,Pablo Ruiz,1998-12-20,Argentina,MF,CM,,DM,"['2018', '2020', '2021', '2022', '2023', '2024']",5.0,8.0,176.0,mls
p6qboL8pQ0,Erik McCue,2001-01-18,,,,,,{},6.0,3.0,185.0,mls
p6qbomNwQ0,Caio Alexandre,1999-02-24,Brazil,MF,CM,,,"['2021', '2022']",5.0,9.0,146.0,mls
p6qbON3aQ0,Franco Negri,1995-02-20,Argentina,DF,FB,,,"['2023', '2024']",5.0,7.0,154.0,mls
p6qbOnb8Q0,Saba Lobjanidze,1994-12-18,Georgia,MF,W,,,"['2023', '2024']",5.0,9.0,159.0,mls
p6qbOnRpQ0,Getterson,1991-05-16,Brazil,MF,W,,,2016,5.0,10.0,154.0,mls
p6qbOOL8Q0,Eugene Ansah,1994-12-16,Ghana,FW,ST,,,"['2023', '2024']",,,,mls
p6qbOPb6Q0,Nathan Smith,1994-10-18,USA,DF,FB,,,2017,5.0,10.0,161.0,mls
p6qbOr43Q0,Raul Aguilera Jr.,1999-08-02,USA,MF,DM,,,2021,5.0,9.0,154.0,mls
p6qborPBQ0,Javier Otero,2002-11-18,Spain,GK,GK,,,2024,6.0,6.0,190.0,mls
p6qboXnDQ0,JahLane Forbes,2002-02-05,USA,,,,,{},6.0,0.0,154.0,mls
p6qbOXVXQ0,A.J. Cochran,1993-02-09,USA,DF,CB,,,"['2014', '2015']",6.0,3.0,196.0,mls
p6qbOyLXQ0,Jaime Villarreal,1995-06-23,USA,MF,DM,,,2017,5.0,8.0,170.0,mls
p6qbp3XM0G,Issey Nakajima-Farran,1984-05-14,Canada,MF,W,,,2014,5.0,10.0,161.0,mls
p6qbPO3M0G,Kevin Hartman,1974-05-25,USA,,,,,{},6.0,1.0,194.0,mls
p6qbpwpM0G,Jorge Bava,1981-08-02,Uruguay,GK,GK,,,2017,6.0,4.0,203.0,mls
p6qbr04q0G,Andrew Jacobson,1985-09-25,USA,MF,DM,,,"['2013', '2014', '2015', '2016', '2017']",6.0,2.0,194.0,mls
p6qbrkpq0G,Harrison Afful,1986-07-24,Ghana,DF,FB,,,"['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022', '2023']",5.0,7.0,148.0,mls
p6qbRvwq0G,Terry Dunfield,1982-02-20,Canada,MF,CM,,,2013,5.0,10.0,165.0,mls
p6qbrx8q0G,Steve Purdy,1985-02-05,El Salvador,DF,CB,,,2013,6.0,4.0,192.0,mls
p6qbzJ4q0G,Eloi Amagat,1985-05-21,Spain,MF,CM,,,2018,5.0,11.0,159.0,mls
Pk5L10m7qO,Sebastián Jaime,1987-01-30,Argentina,FW,ST,,W,"['2014', '2015']",5.0,9.0,154.0,mls
Pk5L113LqO,Alex Horwath,1987-03-27,USA,,,,,{},6.0,3.0,185.0,mls
Pk5L167PqO,Shawn Barry,1990-04-23,USA,DF,FB,,,2018,6.0,0.0,170.0,mls
Pk5L18PYqO,Jürgen Damm,1992-11-07,Mexico,MF,W,,,"['2020', '2021']",6.0,2.0,143.0,mls
Pk5L1ARPqO,João Pedro,1993-04-03,Portugal,MF,DM,,CM,"['2017', '2018']",5.0,9.0,154.0,mls
Pk5L1BvLqO,Alex,1988-12-15,Brazil,MF,CM,,W,"['2013', '2014', '2015', '2016', '2017']",5.0,8.0,157.0,mls
Pk5L1BXPqO,Júnior Urso,1989-03-10,Brazil,MF,DM,,CM,"['2020', '2021', '2022', '2023', '2024']",6.0,0.0,159.0,mls
Pk5L1dNEqO,Alejandro Silva,1989-09-04,Uruguay,FW,W,,,2018,5.0,10.0,152.0,mls
Pk5L1enYqO,Fabian Castillo,1992-06-17,Colombia,MF,W,,,"['2013', '2014', '2015', '2016']",5.0,7.0,157.0,mls
Pk5L1gE7qO,Raúl Rodríguez,1987-09-22,Spain,DF,CB,,,"['2015', '2016']",6.0,0.0,154.0,mls
Pk5L1Gk7qO,Carlos Salcedo,1993-09-29,Mexico,DF,CB,,,"['2013', '2014', '2022']",6.0,1.0,172.0,mls
Pk5L1jDLqO,Ashton Bennett,1988-09-08,Jamaica,,,,,{},5.0,9.0,168.0,mls
Pk5L1nAmqO,Simon Thomas,1990-04-21,Canada,,,,,{},6.0,2.0,170.0,mls
Pk5L1O2DqO,Fernando Aristeguieta,1992-04-09,Venezuela,FW,ST,,,2015,6.0,2.0,181.0,mls
Pk5L1PrOqO,Kyle Greig,1990-02-22,USA,MF,AM,,,2017,6.0,2.0,185.0,mls
Pk5L1V1DqO,Matteo Mancosu,1984-12-22,Italy,FW,ST,,,"['2016', '2017', '2018']",6.0,0.0,165.0,mls
Pk5L68kLQO,Juan Castillo,2002-10-03,Colombia,,,,,{},5.0,9.0,141.0,mls
Pk5L6BzZQO,Micael,2000-08-12,Brazil,DF,CB,,,"['2022', '2023', '2024']",6.0,3.0,181.0,mls
Pk5L6DLEQO,Molik Khan,2004-04-08,Trinidad & Tobago,,,,,{},5.0,11.0,,mls
Pk5L6k6PQO,Kwadwo Opoku,2001-07-13,Ghana,FW,W,,,"['2020', '2021', '2022', '2023', '2024']",5.0,5.0,154.0,mls
Pk5L6rDPQO,David Ruiz,2004-02-08,USA,MF,CM,,,"['2023', '2024']",,,,mls
Pk5L7bDGMO,Mark Segbers,1996-04-18,USA,DF,FB,,,2018,5.0,9.0,161.0,mls
