Player,Team,Current Season,Actual Salary %,Predicted Salary %,Raw Salary,Predicted Salary,Salary Cap,Difference,Actual Minutes
Jhojan Valencia,ATX,2024,5.474019028420012,6.862483071577301,450000,564140.7832484501,8220651,-1.3884640431572883,1642.0
Chris Durkin,STL,2024,5.474019028420012,2.6917274607258226,450000,221277.52041743192,8220651,2.7822915676941897,2577.0
Patrick Yazbek,NSH,2024,4.561682523683343,3.483379002564209,375000,286356.43080808467,8220651,1.078303521119134,415.0
Antony,POR,2024,5.169906860174455,4.463104275644716,425000,366896.2262668301,8220651,0.706802584529739,2141.0
Pedro Santos,DCU,2024,5.474019028420012,4.492828515890302,450000,369339.7523198213,8220651,0.98119051252971,2085.0
Kevin Kelsy,CIN,2024,5.838953630314679,4.661522705750459,480000,383207.51292550215,8220651,1.17743092456422,1394.0
Kwadwo Opoku,MTL,2024,4.194655630071146,4.798516279313831,344828,394469.2765005752,8220651,-0.6038606492426846,596.0
Alexandru Matan,CLB,2024,5.474019028420012,6.069820091729105,450000,498978.7260689296,8220651,-0.5958010633090929,1642.0
Dylan Chambost,CLB,2024,4.561682523683343,9.72019787261598,375000,799063.5436171844,8220651,-5.158515348932637,628.0
Robert Voloder,SKC,2024,5.474019028420012,3.4185096290253214,450000,281023.7460035664,8220651,2.055509399394691,1978.0
Noah Eile,NYRB,2024,5.109084426525345,4.163561888443745,420000,342271.8920179696,8220651,0.9455225380816,2739.0
Allan Arigoni,CHI,2024,5.619992869177879,3.5782192152312544,462000,294152.91369910026,8220651,2.0417736539466245,2377.0
Bobby Wood,NER,2024,5.474019028420012,8.171150474805415,450000,671721.7632185961,8220651,-2.697131446385403,651.0
Brad Smith,HOU,2024,5.169894695687726,8.909724925556736,424999,732437.3911900291,8220651,-3.7398302298690096,515.0
Georgios Koutsias,CHI,2024,5.727040352400315,5.744565816188988,470800,472240.7072141982,8220651,-0.0175254637886732,1018.0
Alexandros Katranis,RSL,2024,4.865794691928899,3.9572983999846434,400000,325315.6904913216,8220651,0.908496291944256,2226.0
Alex Roldan,SEA,2024,5.656486329367346,4.799460078687955,465000,394546.8629532621,8220651,0.8570262506793913,2542.0
Tayvon Gray,NYC,2024,4.257570355437787,2.4390319496414885,350000,200504.30435852247,8220651,1.8185384057962983,1893.0
Monsef Bakrar,NYC,2024,4.3792152227360095,6.351484576736303,360000,522133.3803723187,8220651,-1.9722693540002936,1550.0
Deybi Flores,TOR,2024,4.865794691928899,7.247496006539117,400000,595791.352936518,8220651,-2.381701314610217,2343.0
Tobias Salquist,CHI,2024,4.865794691928899,7.68862932172721,400000,632055.3832228611,8220651,-2.8228346297983107,1041.0
David Ayala,POR,2024,4.865794691928899,4.247931874838857,400000,349207.65414825926,8220651,0.6178628170900424,1664.0
Andreu Fontàs,SKC,2024,5.474019028420012,9.217409325226706,450000,757731.0518683424,8220651,-3.7433902968066937,1576.0
Ronald Hernández,ATL,2024,5.474019028420012,5.142746501137255,450000,422767.2416732048,8220651,0.3312725272827572,831.0
Alejandro Bedoya,PHI,2024,3.953409529245312,8.300391617773567,324996,682346.226530419,8220651,-4.346982088528255,1677.0
Diego Luna,RSL,2024,4.865794691928899,6.35865133457875,400000,522722.5345225613,8220651,-1.4928566426498504,2467.0
Derrick Williams,ATL,2024,4.865794691928899,9.79500230654502,400000,805212.9550630164,8220651,-4.9292076146161214,2543.0
Wil Trapp,MIN,2024,4.865794691928899,6.0722966406216985,400000,499182.3145102341,8220651,-1.2065019486927993,2574.0
George Campbell,MTL,2024,4.865794691928899,3.623107980051484,400000,297843.0623931821,8220651,1.2426867118774156,2462.0
Damir Kreilach,VAN,2024,5.35237416112179,7.886804795994722,440000,648346.6973299881,8220651,-2.5344306348729324,558.0
Kerwin Vargas,CLT,2024,4.865794691928899,4.653074787974004,400000,382513.03908833285,8220651,0.2127199039548948,2713.0
Edwin Mosquera,ATL,2024,4.865794691928899,7.528395995079949,400000,618883.1606534998,8220651,-2.6626013031510496,771.0
Jonathan Lewis,COL,2024,4.987439559227122,7.071338166812523,410000,581310.0317234553,8220651,-2.083898607585401,903.0
Samuel Piette,MTL,2024,4.833862914263117,10.12002878304312,397375,831932.2473535221,8220651,-5.286165868780005,2348.0
Malte Amundsen,CLB,2024,4.3792152227360095,5.482810295385791,360000,450722.699375735,8220651,-1.1035950726497816,2623.0
Olivier Mbaizo,PHI,2024,4.257570355437787,3.480179426801749,350000,286093.4048511723,8220651,0.7773909286360379,1261.0
Sean Zawadzki,CLB,2024,4.561682523683343,4.327361175147999,375000,355737.25971841573,8220651,0.2343213485353441,2133.0
Fabian Herbers,CHI,2024,4.865794691928899,6.23287512925558,400000,512382.91164190014,8220651,-1.3670804373266812,2329.0
Nacho Gil,NER,2024,4.865794691928899,8.210725539068164,400000,674975.0911346624,8220651,-3.344930847139265,737.0
Shane O'Neill,TOR,2024,4.561682523683343,3.234564806660861,375000,265902.28412441415,8220651,1.3271177170224822,1289.0
Edwin Cerrillo,LAG,2024,4.865794691928899,5.164434784784645,400000,424550.1597797468,8220651,-0.298640092855746,2325.0
Tomás Avilés,MIA,2024,4.683278733034647,4.458012646499016,384996,366477.6612045479,8220651,0.2252660865356306,2449.0
Sunusi Ibrahim,MTL,2024,4.257570355437787,4.973248949161667,350000,408833.4394717481,8220651,-0.7156785937238803,1181.0
Bryce Duke,MTL,2024,3.953458187192231,3.81528009231944,325000,313640.861062059,8220651,0.1381780948727908,2379.0
Nikola Petkovic,CLT,2024,4.3792152227360095,3.961188992862956,360000,325635.52255367854,8220651,0.4180262298730532,578.0
Keegan Rosenberry,COL,2024,4.865794691928899,3.451356028374001,400000,283723.9338600876,8220651,1.4144386635548982,2957.0
Rodrigo Schlegel,ORL,2024,4.257570355437787,7.4447755298881715,350000,612009.0140455073,8220651,-3.1872051744503844,2612.0
Dennis Gjengaar,NYRB,2024,4.135925488139565,2.441184710753211,340000,200681.27533638096,8220651,1.6947407773863534,1102.0
Ramiro Enrique,ORL,2024,4.146983006576973,6.143792916500887,340909,505059.7738282593,8220651,-1.9968099099239136,1229.0
Jacob Shaffelburg,NSH,2024,4.257570355437787,3.0462162136975217,350000,250418.80363348743,8220651,1.2113541417402651,1569.0
Brandon Bye,NER,2024,4.561682523683343,2.689505050227748,375000,221094.82380659785,8220651,1.8721774734555956,863.0
Njabulo Blom,STL,2024,3.6493460189466735,3.096006443931341,300000,254511.88469310623,8220651,0.553339575015332,1012.0
Diego Rubio,ATX,2024,4.257570355437787,7.579714767089681,350000,623101.8977979055,8220651,-3.3221444116518937,2097.0
Danny Musovski,SEA,2024,4.368157704298601,6.867965997781592,359091,564591.5154762925,8220651,-2.4998082934829915,656.0
Ema Twumasi,FCD,2024,4.500860090034232,5.138028396967646,370000,422379.3827956047,8220651,-0.6371683069334138,1351.0
Brandt Bronico,CLT,2024,4.257570355437787,4.990038103073632,350000,410213.6172207035,8220651,-0.7324677476358445,1924.0
Vitor Costa,SJE,2024,4.257570355437787,4.639385703177502,350000,381387.7072021183,8220651,-0.3818153477397148,2321.0
Daniel Edelman,NYRB,2024,4.683327390981566,3.159636100637452,385000,259742.65670341373,8220651,1.5236912903441135,2846.0
Dominic Iankov,MTL,2024,4.257570355437787,4.018846576889121,350000,330375.35131150135,8220651,0.2387237785486657,814.0
Marcelo Weigandt,MIA,2024,1.8246730094733368,3.675010046304572,150000,302109.75012163725,8220651,-1.8503370368312355,2268.0
Joel Waterman,MTL,2024,4.087267541220276,9.479554311552915,336000,779281.076308218,8220651,-5.392286770332641,2391.0
Maren Haile-Selassie,CHI,2024,4.184583435058854,7.389688511949364,344000,607480.5025544505,8220651,-3.2051050768905105,2288.0
Claudio Bravo,POR,2024,3.953458187192231,3.748883206818882,325000,308182.60483018856,8220651,0.2045749803733483,1787.0
Mohamed Farsi,CLB,2024,4.257570355437787,4.627004024928902,350000,380369.852645358,8220651,-0.3694336694911149,2099.0
Mauricio Pineda,CHI,2024,4.196747921788676,4.012788978703136,345000,329877.3773056491,8220651,0.1839589430855399,1340.0
Nick Lima,NER,2024,4.561682523683343,3.62836484334927,375000,298275.21077844023,8220651,0.9333176803340733,2032.0
Jon Gallagher,ATX,2024,4.561682523683343,5.138201732771871,375000,422393.6321271282,8220651,-0.576519209088528,3014.0
Nelson Palacio,RSL,2024,4.014280620841342,4.039364922689495,330000,332062.0929107231,8220651,-0.0250843018481523,891.0
Raheem Edwards,MTL,2024,4.075103054490453,5.910145486477086,335000,485852.4340355335,8220651,-1.8350424319866327,1723.0
Derrick Jones,CLB,2024,3.953409529245312,5.332854620921187,324996,438395.3667233037,8220651,-1.3794450916758745,590.0
Theodore Ku-Dipietro,DCU,2024,3.6493460189466735,3.554684791216718,300000,292218.23083600507,8220651,0.0946612277299556,2075.0
Adilson Malanda,CLT,2024,3.953458187192231,4.220295590013063,325000,346935.7716233647,8220651,-0.2668374028208315,3271.0
Cameron Harper,NYRB,2024,3.6493460189466735,4.252150826479926,300000,349554.4794385303,8220651,-0.6028048075332522,1588.0
Rafael Santos,ORL,2024,3.953409529245312,4.571995983837613,324996,375847.8335653066,8220651,-0.6185864545923012,2371.0
Jefferson Díaz,MIN,2024,4.257570355437787,3.088202055094164,350000,253870.31312411893,8220651,1.1693683003436233,899.0
Žan Kolmanič,ATX,2024,4.257570355437787,4.155393082673703,350000,341600.36300474656,8220651,0.1021772727640843,619.0
Josh Atencio,SEA,2024,4.257570355437787,2.819212009429117,350000,231757.5802452548,8220651,1.4383583460086702,1225.0
Nkosi Tafari,FCD,2024,4.230200260295687,7.800050150267286,347750,641214.9006784492,8220651,-3.569849889971599,2573.0
Dagur Dan Thórhallsson,ORL,2024,3.6493460189466735,3.557466960269959,300000,292446.94324410195,8220651,0.0918790586767146,2746.0
Franco Negri,MIA,2024,3.0411216824555622,3.8527380515148537,250000,316720.14915923635,8220651,-0.8116163690592915,876.0
Alfredo Morales,SJE,2024,3.6493460189466735,4.0980567201885805,300000,336886.9407487497,8220651,-0.4487107012419069,779.0
Julián Aude,LAG,2024,3.953458187192231,2.859181395287958,325000,235043.32396355344,8220651,1.094276791904273,1894.0
Paul Marie,SJE,2024,3.6493460189466735,4.623110883095291,300000,380049.81104228186,8220651,-0.9737648641486172,1716.0
Mitja Ilenic,NYC,2024,2.91947681515734,2.092171255935254,240000,171990.097272754,8220651,0.8273055592220859,1671.0
Sebastian Berhalter,VAN,2024,4.014280620841342,3.993361542057063,330000,328280.3155407294,8220651,0.0209190787842792,2109.0
Rasmus Alm,STL,2024,3.2296712267678074,6.421067472902421,265500,527853.5474218276,8220651,-3.1913962461346137,962.0
Benji Kikanović,SJE,2024,3.552030125108097,2.331327707353483,292000,191650.31448783117,8220651,1.2207024177546142,1391.0
Alonso Martínez,NYC,2024,3.6493460189466735,10.653755534817654,300000,875808.0609105427,8220651,-7.0044095158709805,1668.0
Robert Taylor,MIA,2024,3.6493460189466735,6.705388107849479,300000,551226.5545418093,8220651,-3.0560420889028053,1787.0
Jannes Horn,STL,2024,3.868306780083476,5.286619594805708,318000,434594.54658659134,8220651,-1.4183128147222317,645.0
Indiana Vassilev,STL,2024,3.284411417052007,3.056335382880814,270000,251250.66521614543,8220651,0.2280760341711931,2075.0
Franco Fragapane,MIN,2024,3.770990886244897,7.9252471628556656,310000,651506.9101457659,8220651,-4.154256276610768,987.0
Tomas Totland,STL,2024,3.320904877241474,3.044352963934876,273000,250265.632373242,8220651,0.2765519133065983,2809.0
Leon Flach,PHI,2024,3.6493460189466735,2.40692806937906,300000,197865.1564046904,8220651,1.2424179495676135,2027.0
Jesús Bueno,PHI,2024,3.40605628435023,5.125412134844172,280000,421342.2439171888,8220651,-1.719355850493942,738.0
Jaylin Lindsey,CLT,2024,3.345233850701118,2.095566230098821,275000,172269.18625028105,8220651,1.2496676206022967,366.0
Strahinja Tanasijević,NYC,2024,2.91947681515734,6.760916757715333,240000,555791.3710522931,8220651,-3.841439942557993,1162.0
Ethan Finlay,ATX,2024,3.1931777665783403,4.179290447051791,262500,343564.88192846754,8220651,-0.9861126804734508,955.0
Kyle Smith,ORL,2024,3.527701151648452,3.595288182761106,290000,295556.09394903266,8220651,-0.0675870311126538,1357.0
Andrew Brody,RSL,2024,3.345233850701118,5.297478128612018,275000,435487.1887545252,8220651,-1.9522442779109,2418.0
Tanner Beason,SJE,2024,3.6493460189466735,6.5640729654396015,300000,539609.5298741403,8220651,-2.914726946492928,1857.0
Oleksandr Svatok,ATX,2024,3.6493460189466735,5.911542275883507,300000,485967.2592178402,8220651,-2.262196256936833,476.0
Djibril Diani,CLT,2024,3.162766549753785,6.054430265451467,260000,497713.5821611387,8220651,-2.891663715697682,2014.0
Dante Sealy,FCD,2024,3.345233850701118,2.324394280881297,275000,191080.3416952112,8220651,1.0208395698198207,984.0
Brian Anunga,NSH,2024,3.345233850701118,5.052377280553254,275000,415338.3034375739,8220651,-1.7071434298521364,1659.0
Alvas Powell,CIN,2024,3.0411216824555622,4.844037762997624,250000,398211.4388042418,8220651,-1.802916080542062,908.0
Júnior Urso,CLT,2024,3.0411216824555622,6.08354788818072,250000,500107.24030520726,8220651,-3.042426205725158,1171.0
John Nelson,LAG,2024,3.345233850701118,3.4546724945206906,275000,283996.5689675401,8220651,-0.1094386438195726,1324.0
Juan Mosquera,POR,2024,2.737009514210006,4.193931639755936,225000,344768.4832829128,8220651,-1.45692212554593,3101.0
Ian Harkes,NER,2024,3.345233850701118,5.632210802619598,275000,463004.393667656,8220651,-2.28697695191848,1792.0
Teal Bunbury,NSH,2024,3.0411216824555622,5.405003510060093,250000,444326.4750997901,8220651,-2.3638818276045304,1308.0
Tom Barlow,CHI,2024,3.0411216824555622,6.8661377066749845,250000,564441.2180451542,8220651,-3.825016024219422,941.0
Jake Nerwinski,STL,2024,3.0411216824555622,3.8708879045586566,250000,318212.18523498025,8220651,-0.8297662221030944,663.0
Kevin Long,TOR,2024,3.0411216824555622,8.056078016618493,250000,662262.0580339283,8220651,-5.01495633416293,2398.0
Christopher McVey,DCU,2024,3.065450655915207,5.825411976312393,252000,478886.78788484447,8220651,-2.759961320397186,2458.0
Jared Stroud,DCU,2024,2.7978319478591174,7.589081506744613,230000,623871.9047750161,8220651,-4.791249558885495,2749.0
Dylan Nealis,NYRB,2024,3.010710465631006,4.152162813486375,247500,341334.81384849583,8220651,-1.1414523478553686,2659.0
Nathan Harriel,PHI,2024,2.91947681515734,2.762791283764232,240000,227119.42929667715,8220651,0.1566855313931081,2698.0
Ethan Bartlow,HOU,2024,3.0411216824555622,3.57341899250378,250000,293758.3041414519,8220651,-0.5322973100482176,975.0
Fernando Álvarez,MTL,2024,2.737009514210006,2.994539553934902,225000,246170.64578594503,8220651,-0.2575300397248958,2396.0
Dax McCarty,ATL,2024,2.737009514210006,4.4282688068871,225000,364032.5239560524,8220651,-1.6912592926770933,1076.0
Jasper Löeffelsend,COL,2024,2.7978319478591174,4.761706370472703,230000,391443.262361328,8220651,-1.9638744226135847,453.0
Federico Redondo,MIA,2024,1.8246730094733368,5.255639460666842,150000,432047.7778797033,8220651,-3.4309664511935054,1250.0
Joaquín Sosa,MTL,2024,3.059368412550296,3.720953713004161,251500,305886.6186176137,8220651,-0.661585300453865,1417.0
Eddie Segura,LAFC,2024,3.0411216824555622,7.452977252614223,250000,612683.2490468036,8220651,-4.411855570158661,1542.0
Pedro Amador,ATL,2024,2.5180487530732054,5.429025678767874,207000,446301.25375188806,8220651,-2.9109769256946687,915.0
Emiro Garcés,LAG,2024,2.4328973459644496,3.45437831609556,200000,283972.38558589283,8220651,-1.0214809701311105,464.0
Liam Fraser,FCD,2024,2.4328973459644496,4.845235344053785,200000,398309.8877633109,8220651,-2.412337998089336,1516.0
Jack McGlynn,PHI,2024,2.4328973459644496,6.190138462442561,200000,508869.679414169,8220651,-3.757241116478111,2613.0
DJ Taylor,MIN,2024,1.94631787677156,3.0369977085523256,160000,249660.98249808385,8220651,-1.0906798317807656,1669.0
Maxime Chanot,LAFC,2024,2.676187080560895,9.60055975421943,220000,789228.5114408372,8220651,-6.924372673658535,1524.0
Maikel Chang,RSL,2024,2.3720749123153384,5.487616131724706,195000,451117.7704087884,8220651,-3.1155412194093675,497.0
Wyatt Omsberg,CHI,2024,2.4328973459644496,5.536020605179104,200000,455096.933239862,8220651,-3.1031232592146543,939.0
Matty Longstaff,TOR,2024,2.396403885774983,4.247451873706143,197000,349168.1949303428,8220651,-1.85104798793116,2472.0
Gabriele Corbo,MTL,2024,2.631786703997044,4.429154791675914,216350,364105.3576734539,8220651,-1.7973680876788696,1980.0
Sam Junqua,FCD,2024,2.4328973459644496,4.651230045357731,200000,382361.3892360007,8220651,-2.2183326993932813,2517.0
Nökkvi Thórisson,STL,2024,2.1896076113680047,5.619888588679734,180000,461991.4274641865,8220651,-3.430280977311729,1419.0
Benjamin Cremaschi,MIA,2024,1.2129939587509555,2.400415728313629,99716,197329.79957377163,8220651,-1.1874217695626736,1294.0
Guilherme Biro,ATX,2024,2.4328973459644496,3.6027296486851004,200000,296167.83089192817,8220651,-1.1698323027206508,2588.0
Brendan Hines-Ike,ATX,2024,2.432800030070611,7.2007864755116,199992,591951.5254070092,8220651,-4.767986445440989,2516.0
Célio Pompeu,STL,2024,1.9961314499301817,5.936554140838696,164095,488023.3973443977,8220651,-3.940422690908514,1404.0
Zac McGraw,POR,2024,1.8246730094733368,3.976494028531022,150000,326893.6961213757,8220651,-2.151821019057685,988.0
Kevin O'Toole,NYC,2024,2.128785177718893,4.788086875686519,175000,393611.9116269926,8220651,-2.6593016979676256,2714.0
Kyle Hiebert,STL,2024,1.9462692188246404,5.476887525564504,159996,450235.8091391937,8220651,-3.530618306739864,1560.0
Érik Dueñas,LAFC,2024,2.256512288382027,1.6158223339442792,185500,132831.11485361372,8220651,0.6406899544377478,452.0
Emmanuel Boateng,NER,2024,1.8854954431224489,7.957204399407002,155000,654134.0030318957,8220651,-6.071708956284554,830.0
Miguel Berry,LAG,2024,2.1288824936127324,7.567176153441029,175008,622071.1421296115,8220651,-5.438293659828297,1009.0
Jalen Neal,LAG,2024,2.007140310420671,3.9907015347922874,165000,328061.6456269175,8220651,-1.9835612243716156,1562.0
Patrickson Delgado,FCD,2024,1.8246730094733368,3.168436647527039,150000,260466.118949298,8220651,-1.343763638053702,1296.0
Ján Greguš,HOU,2024,1.8246730094733368,8.268676576528437,150000,679739.0436751507,8220651,-6.4440035670551,429.0
Wikelman Carmona,NYRB,2024,2.007140310420671,3.456970913822171,165000,284185.51399683143,8220651,-1.4498306034014998,1782.0
Justin Haak,NYC,2024,1.8246730094733368,1.6406120236272028,150000,134868.9887264299,8220651,0.1840609858461339,938.0
Simon Becher,STL,2024,1.6786991687154702,3.330342303639312,138000,273775.8178875481,8220651,-1.6516431349238416,610.0
Ronald Donkor,NYRB,2024,1.5813832748768926,2.532976277341749,130000,208227.13967305727,8220651,-0.9515930024648568,1091.0
Ryan Raposo,VAN,2024,1.8246730094733368,3.987994263130633,150000,327839.09027199104,8220651,-2.1633212536572968,1766.0
Tyler Wolff,ATL,2024,1.8246730094733368,1.6193805677532522,150000,133123.6248368134,8220651,0.2052924417200845,594.0
Quinn Sullivan,PHI,2024,1.8246730094733368,4.145019108758142,150000,340747.55481431726,8220651,-2.320346099284805,2722.0
Jack Skahan,SJE,2024,1.8246730094733368,5.030096066383799,150000,413506.64258214046,8220651,-3.2054230569104627,1010.0
Tate Schmitt,HOU,2024,1.8246730094733368,3.872018404671304,150000,318305.1197037956,8220651,-2.0473453951979668,527.0
Felipe,ORL,2024,1.8246730094733368,8.23694854903176,150000,677130.7932654648,8220651,-6.412275539558424,455.0
Sebastian Anderson,COL,2024,1.8246730094733368,1.3761316042870948,150000,113126.9764891431,8220651,0.4485414051862419,588.0
Micael,HOU,2024,1.6422057085260036,4.832191070236912,135000,397237.5635373414,8220651,-3.1899853617109084,3122.0
Mauricio Cuevas,LAG,2024,1.5205608412277811,3.5840914916987874,125000,294635.6530532513,8220651,-2.063530650471006,429.0
Nathan Saliba,MTL,2024,1.5813832748768926,3.5846205169893914,130000,294679.1423760936,8220651,-2.003237242112499,1846.0
Kristian Fletcher,DCU,2024,1.4597384075786697,1.9900912685049432,120000,163598.45776526432,8220651,-0.5303528609262735,338.0
Joseph Rosales,MIN,2024,1.1433157787625337,4.735129311595182,93988,389258.4551049424,8220651,-3.5918135328326484,2680.0
Dani Pereira,ATX,2024,1.5205608412277811,4.031965406794434,125000,331453.8045333007,8220651,-2.511404565566653,2283.0
Ian Murphy,CIN,2024,1.0913490914527328,4.089391786365322,89716,336174.6267797587,8220651,-2.9980426949125896,2625.0
Aimé Mabika,TOR,2024,1.5205608412277811,5.010427401541935,125000,411889.7502891311,8220651,-3.489866560314153,551.0
Nathan Ordaz,LAFC,2024,1.563136544782159,2.4338205451292456,128500,200075.8929813728,8220651,-0.8706840003470866,481.0
Bode Hidalgo,RSL,2024,1.5205608412277811,3.001926190544599,125000,246777.87540226645,8220651,-1.4813653493168175,1631.0
Ousseni Bouda,SJE,2024,1.5205608412277811,4.2418201479337485,125000,348705.2304093171,8220651,-2.721259306705967,433.0
Calvin Harris,COL,2024,1.5205608412277811,5.570192054041295,125000,457906.04879246623,8220651,-4.049631212813513,1688.0
Daniel Ríos,ATL,2024,1.0913490914527328,10.719740866129214,89716,881232.4847088599,8220651,-9.628391774676482,1564.0
Ian Fray,MIA,2024,1.5205608412277811,1.636760174269454,125000,134552.34163368362,8220651,-0.1161993330416728,765.0
Ralph Priso,VAN,2024,1.5205608412277811,2.466293884583538,125000,202745.41288595545,8220651,-0.9457330433557568,550.0
Alejandro Bran,MIN,2024,1.5205608412277811,4.59309346960609,125000,377582.1842401077,8220651,-3.0725326283783083,476.0
Dominique Badji,DCU,2024,1.0913490914527328,7.962035270447735,89716,654531.1320804144,8220651,-6.870686178995003,349.0
Owen Wolff,ATX,2024,1.3380935402804477,3.5144886724038416,110000,288913.8481928531,8220651,-2.176395132123394,2047.0
Jonathan Dean,CHI,2024,1.398915973929559,3.365250653700261,115000,276645.511515917,8220651,-1.9663346797707024,1304.0
Esmir Bajraktarevic,NER,2024,1.398915973929559,3.433332951278839,115000,282242.3195926334,8220651,-2.03441697734928,2192.0
Jake Davis,SKC,2024,1.4597384075786697,3.581374510182791,120000,294412.2994850867,8220651,-2.1216361026041213,2476.0
Reed Baker-Whiting,SEA,2024,1.2164486729822248,1.3956409924195263,100000,114730.77519974572,8220651,-0.1791923194373015,932.0
Brooklyn Raines,HOU,2024,1.2164486729822248,3.452175998666635,100000,283791.34075614874,8220651,-2.2357273256844103,520.0
Robert Castellanos,SKC,2024,1.398915973929559,4.199740631899632,115000,345246.0202536634,8220651,-2.800824657970073,1166.0
Omar González,FCD,2024,1.0913490914527328,6.418825793520584,89716,527669.2667833078,8220651,-5.327476702067851,960.0
Niko Tsakiris,SJE,2024,1.3380935402804477,2.2109299252060004,110000,181752.83300574636,8220651,-0.8728363849255527,1611.0
Christian McFarlane,NYC,2024,1.0913490914527328,1.56615008243075,89716,128747.73241284429,8220651,-0.4748009909780171,439.0
Chris Donovan,PHI,2024,1.0913490914527328,1.7792918494164438,89716,146269.37321197137,8220651,-0.687942757963711,511.0
Peter Stroud,NYRB,2024,1.0913490914527328,1.589690406412546,89716,130682.90029165705,8220651,-0.4983413149598132,946.0
Ali Ahmed,VAN,2024,1.2164486729822248,4.88174297239751,100000,401311.0524778256,8220651,-3.665294299415285,1519.0
Josh Yaro,STL,2024,1.0913490914527328,7.477047056414197,89716,614661.9436135842,8220651,-6.385697964961464,915.0
Jackson Ragen,SEA,2024,1.195294630559064,7.1350174256305925,98261,586544.8813502756,8220651,-5.939722795071528,3244.0
Jeremy Rafanello,PHI,2024,1.2164486729822248,1.5832490972890032,100000,130153.38274877943,8220651,-0.3668004243067784,396.0
Oliver Larraz,COL,2024,1.2164486729822248,3.883538809371289,100000,319252.171967969,8220651,-2.6670901363890644,2438.0
Deandre Kerr,TOR,2024,1.2164486729822248,5.47826042625261,100000,450348.6705133394,8220651,-4.2618117532703845,1133.0
Nick Hagglund,CIN,2024,1.0913490914527328,4.590172565836043,89716,377342.0669351263,8220651,-3.49882347438331,510.0
Oscar Verhoeven,SJE,2024,1.0913490914527328,1.3486238713835317,89716,110865.661769129,8220651,-0.2572747799307986,434.0
Lukas MacNaughton,NSH,2024,1.2164486729822248,7.709625394085615,100000,633781.397055153,8220651,-6.49317672110339,455.0
Iuri Tavares,CLT,2024,1.0913490914527328,3.58657160155673,89716,294839.53422908933,8220651,-2.4952225101039973,1082.0
João Pedro,CLT,2024,1.0913490914527328,2.806176893956512,89716,230686.0088948049,8220651,-1.7148278025037789,512.0
Memo Rodríguez,SKC,2024,1.0913490914527328,7.577967712533788,89716,622958.278540086,8220651,-6.486618621081055,1789.0
Darren Yapi,COL,2024,1.0913490914527328,2.4788939856116463,89716,203781.22321712365,8220651,-1.3875448941589137,939.0
Kobe Franklin,TOR,2024,1.0913490914527328,2.647751187170704,89716,217662.3844456604,8220651,-1.5564020957179714,846.0
Jon Bell,SEA,2024,1.221849705090266,3.442308095863403,100444,282980.1349056758,8220651,-2.220458390773137,558.0
Kosi Thompson,TOR,2024,1.1556262393331136,2.443109006499696,95000,200839.46497390728,8220651,-1.287482767166582,1313.0
Zorhan Bassong,SKC,2024,1.0913490914527328,3.340672581886906,89716,274625.03400961176,8220651,-2.249323490434173,1416.0
Kipp Keller,CIN,2024,1.0913490914527328,3.4440701829571903,89716,283124.9899359721,8220651,-2.352721091504457,945.0
Matai Akinmboni,DCU,2024,1.0913490914527328,2.0006113190989185,89716,164463.27440961843,8220651,-0.9092622276461856,503.0
Obed Vargas,SEA,2024,1.0913490914527328,3.442550237098738,89716,283000.0404915598,8220651,-2.351201145646006,2841.0
Bret Halsey,CIN,2024,1.0913490914527328,4.337419284930588,89716,356564.1018208392,8220651,-3.2460701934778555,611.0
Jacen Russell-Rowe,CLB,2024,1.0913490914527328,4.370596068612888,89716,359291.44942038605,8220651,-3.279246977160155,1193.0
Devin Padelford,MIN,2024,1.0913490914527328,1.470764708099723,89716,120906.43368404696,8220651,-0.3794156166469902,1815.0
Jules-Anthony Vilsaint,MTL,2024,1.0913490914527328,4.742256549339162,89716,389844.3604458153,8220651,-3.650907457886429,943.0
Cody Baker,SEA,2024,1.0913490914527328,1.6495244722502778,89716,135601.6500232872,8220651,-0.5581753807975449,566.0
Josh Bauer,NSH,2024,1.1459189789227155,3.6176549622445338,94202,297394.7888303049,8220651,-2.4717359833218184,2112.0
Alonso Coello,TOR,2024,1.0913490914527328,4.291880257161428,89716,352820.49727914354,8220651,-3.2005311657086954,1696.0
Jackson Travis,COL,2024,1.0913490914527328,1.2611414855833036,89716,103674.0401460187,8220651,-0.1697923941305708,539.0
Max Arfsten,CLB,2024,1.0913490914527328,5.2480515784812685,89716,431424.0045669362,8220651,-4.156702487028536,2184.0
Noah Allen,MIA,2024,1.0913490914527328,1.7462357611252273,89716,143551.9475592986,8220651,-0.6548866696724944,1078.0
Conner Antley,DCU,2024,1.0913490914527328,3.010063359866728,89716,247446.80369351775,8220651,-1.9187142684139955,507.0
Jackson Hopkins,DCU,2024,1.0913490914527328,1.5294484321025676,89716,125730.61782812406,8220651,-0.4380993406498348,1091.0
Ryan Spaulding,NER,2024,1.0913490914527328,3.408656162386968,89716,280213.7268998259,8220651,-2.317307070934235,526.0
Kei Kamara,LAFC,2024,1.0913490914527328,8.94919519454379,89716,735682.104252216,8220651,-7.857846103091058,1168.0
Georgi Minoungou,SEA,2024,1.0913490914527328,4.663262711267004,89716,383350.5527063981,8220651,-3.571913619814272,424.0
Paul Rothrock,SEA,2024,1.0913490914527328,5.14645859004373,89716,423072.3995470158,8220651,-4.055109498590998,1476.0
