File Name,NO.,NAME,Validation Link
Club Roster Profiles Fall 2024 (as of Sept. 17).pdf,1,Allan Arigoni,https://journaliststudio.google.com/pinpoint-extract/preview?collection=7f5e74ed3d1a45a3&job=3d1ada35f063ac1&docid=228eaff7c2805a82_7f5e74ed3d1a45a3&schid=8009&row=0&page=5
Club Roster Profiles Fall 2024 (as of Sept. 17).pdf,2,Hugo Cuypers,https://journaliststudio.google.com/pinpoint-extract/preview?collection=7f5e74ed3d1a45a3&job=3d1ada35f063ac1&docid=228eaff7c2805a82_7f5e74ed3d1a45a3&schid=8009&row=1&page=5
Club Roster Profiles Fall 2024 (as of Sept. 17).pdf,3,Maren Haile-Selassie,https://journaliststudio.google.com/pinpoint-extract/preview?collection=7f5e74ed3d1a45a3&job=3d1ada35f063ac1&docid=228eaff7c2805a82_7f5e74ed3d1a45a3&schid=8009&row=2&page=5
Club Roster Profiles Fall 2024 (as of Sept. 17).pdf,4,Georgios Koutsias,https://journaliststudio.google.com/pinpoint-extract/preview?collection=7f5e74ed3d1a45a3&job=3d1ada35f063ac1&docid=228eaff7c2805a82_7f5e74ed3d1a45a3&schid=8009&row=3&page=5
Club Roster Profiles Fall 2024 (as of Sept. 17).pdf,5,Tobias Salquist,https://journaliststudio.google.com/pinpoint-extract/preview?collection=7f5e74ed3d1a45a3&job=3d1ada35f063ac1&docid=228eaff7c2805a82_7f5e74ed3d1a45a3&schid=8009&row=4&page=5
Club Roster Profiles Fall 2024 (as of Sept. 17).pdf,6,Laurence Wootton*,https://journaliststudio.google.com/pinpoint-extract/preview?collection=7f5e74ed3d1a45a3&job=3d1ada35f063ac1&docid=228eaff7c2805a82_7f5e74ed3d1a45a3&schid=8009&row=5&page=5
Club Roster Profiles Fall 2024 (as of Sept. 17).pdf,7,,https://journaliststudio.google.com/pinpoint-extract/preview?collection=7f5e74ed3d1a45a3&job=3d1ada35f063ac1&docid=228eaff7c2805a82_7f5e74ed3d1a45a3&schid=8009&row=6&page=5
