File Name,NO.,NAME,Validation Link
Club Roster Profiles Fall 2024 (as of Sept. 17).pdf,1,Marco Angulo,https://journaliststudio.google.com/pinpoint-extract/preview?collection=7f5e74ed3d1a45a3&job=3d1ada35f063ac1&docid=228eaff7c2805a82_7f5e74ed3d1a45a3&schid=8011&row=0&page=6
Club Roster Profiles Fall 2024 (as of Sept. 17).pdf,2,Chidozie Awaziem,https://journaliststudio.google.com/pinpoint-extract/preview?collection=7f5e74ed3d1a45a3&job=3d1ada35f063ac1&docid=228eaff7c2805a82_7f5e74ed3d1a45a3&schid=8011&row=1&page=6
Club Roster Profiles Fall 2024 (as of Sept. 17).pdf,3,Pavel Bucha,https://journaliststudio.google.com/pinpoint-extract/preview?collection=7f5e74ed3d1a45a3&job=3d1ada35f063ac1&docid=228eaff7c2805a82_7f5e74ed3d1a45a3&schid=8011&row=2&page=6
Club Roster Profiles Fall 2024 (as of Sept. 17).pdf,4,Teenage Hadebe,https://journaliststudio.google.com/pinpoint-extract/preview?collection=7f5e74ed3d1a45a3&job=3d1ada35f063ac1&docid=228eaff7c2805a82_7f5e74ed3d1a45a3&schid=8011&row=3&page=6
Club Roster Profiles Fall 2024 (as of Sept. 17).pdf,5,Kevin Kelsy,https://journaliststudio.google.com/pinpoint-extract/preview?collection=7f5e74ed3d1a45a3&job=3d1ada35f063ac1&docid=228eaff7c2805a82_7f5e74ed3d1a45a3&schid=8011&row=4&page=6
Club Roster Profiles Fall 2024 (as of Sept. 17).pdf,6,Obinna Nwobodo,https://journaliststudio.google.com/pinpoint-extract/preview?collection=7f5e74ed3d1a45a3&job=3d1ada35f063ac1&docid=228eaff7c2805a82_7f5e74ed3d1a45a3&schid=8011&row=5&page=6
Club Roster Profiles Fall 2024 (as of Sept. 17).pdf,7,Luca Orellano,https://journaliststudio.google.com/pinpoint-extract/preview?collection=7f5e74ed3d1a45a3&job=3d1ada35f063ac1&docid=228eaff7c2805a82_7f5e74ed3d1a45a3&schid=8011&row=6&page=6
